2025-12-22 15:34:00.935 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[系統] 已存入 300 筆歷史數據
2025-12-22 16:43:32.233 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 75.05
2025-12-22 16:43:32.235 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 98.52
2025-12-22 16:43:32.236 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 93.94
2025-12-22 16:43:32.238 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 56.64
2025-12-22 16:43:32.239 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 25.11
2025-12-22 16:43:33.251 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 0.62
2025-12-22 16:43:33.254 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 98.20
2025-12-22 16:43:33.256 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 3.81
2025-12-22 16:43:33.258 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 54.51
2025-12-22 16:43:33.260 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 44.77
2025-12-22 16:43:33.261 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 19.45
2025-12-22 16:43:33.263 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 8.80
2025-12-22 16:43:33.264 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 26.28
2025-12-22 16:43:33.266 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 11.46
2025-12-22 16:43:33.268 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 4.52
2025-12-22 16:43:33.269 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 25.73
2025-12-22 16:43:33.271 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 58.64
2025-12-22 16:43:33.272 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 94.44
2025-12-22 16:43:33.274 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 76.51
2025-12-22 16:43:33.276 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 79.62
2025-12-22 16:43:33.277 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 31.09
2025-12-22 16:43:33.279 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 80.07
2025-12-22 16:43:33.280 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 85.35
2025-12-22 16:43:33.282 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 9.96
2025-12-22 16:43:33.283 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 47.04
2025-12-22 16:43:34.297 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 60.05
2025-12-22 16:43:34.301 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 51.24
2025-12-22 16:43:34.303 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 5.40
2025-12-22 16:43:34.304 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 33.65
2025-12-22 16:43:34.306 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 90.43
2025-12-22 16:43:34.308 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 56.08
2025-12-22 16:43:34.309 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 1.38
2025-12-22 16:43:34.311 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 75.75
2025-12-22 16:43:34.313 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 81.60
2025-12-22 16:43:34.314 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 16.36
2025-12-22 16:43:34.316 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 14.08
2025-12-22 16:43:34.317 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 53.22
2025-12-22 16:43:34.319 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 77.64
2025-12-22 16:43:34.320 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 80.68
2025-12-22 16:43:34.322 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 32.09
2025-12-22 16:43:34.323 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 39.99
2025-12-22 16:43:34.324 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 66.17
2025-12-22 16:43:34.326 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 41.09
2025-12-22 16:43:34.327 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 81.07
2025-12-22 16:43:34.329 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 7.42
2025-12-22 16:43:35.343 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 0.19
2025-12-22 16:43:35.346 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 31.77
2025-12-22 16:43:35.348 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 72.34
2025-12-22 16:43:35.349 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 8.52
2025-12-22 16:43:35.351 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 23.08
2025-12-22 16:43:35.352 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 34.16
2025-12-22 16:43:35.354 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 50.05
2025-12-22 16:43:35.355 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 77.87
2025-12-22 16:43:35.357 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 26.05
2025-12-22 16:43:35.358 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 85.61
2025-12-22 16:43:35.360 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 55.03
2025-12-22 16:43:35.362 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 54.79
2025-12-22 16:43:35.363 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 69.40
2025-12-22 16:43:35.365 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 89.46
2025-12-22 16:43:35.366 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 49.44
2025-12-22 16:43:35.368 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 49.33
2025-12-22 16:43:35.369 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 78.41
2025-12-22 16:43:35.370 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 33.25
2025-12-22 16:43:35.372 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 78.34
2025-12-22 16:43:35.374 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 52.64
2025-12-22 16:43:36.389 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 55.07
2025-12-22 16:43:36.392 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 47.30
2025-12-22 16:43:36.394 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 36.12
2025-12-22 16:43:36.395 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 25.46
2025-12-22 16:43:36.397 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 52.90
2025-12-22 16:43:36.398 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 18.22
2025-12-22 16:43:36.400 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 79.59
2025-12-22 16:43:36.401 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 80.79
2025-12-22 16:43:36.403 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 41.22
2025-12-22 16:43:36.404 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 37.46
2025-12-22 16:43:36.406 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 67.58
2025-12-22 16:43:36.408 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 78.90
2025-12-22 16:43:36.409 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 70.86
2025-12-22 16:43:36.411 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 71.82
2025-12-22 16:43:36.412 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 64.88
2025-12-22 16:43:36.414 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 77.24
2025-12-22 16:43:36.415 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 57.16
2025-12-22 16:43:36.416 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 69.57
2025-12-22 16:43:36.418 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 5.78
2025-12-22 16:43:36.419 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 94.10
2025-12-22 16:43:37.436 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 39.22
2025-12-22 16:43:37.439 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 79.47
2025-12-22 16:43:37.441 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 6.62
2025-12-22 16:43:37.442 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 72.78
2025-12-22 16:43:37.444 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 82.68
2025-12-22 16:43:37.445 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 98.95
2025-12-22 16:43:37.447 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 77.00
2025-12-22 16:43:37.448 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 58.97
2025-12-22 16:43:37.450 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 74.95
2025-12-22 16:43:37.451 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 21.32
2025-12-22 16:43:37.453 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 48.39
2025-12-22 16:43:37.455 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 3.98
2025-12-22 16:43:37.456 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 53.48
2025-12-22 16:43:37.458 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 44.68
2025-12-22 16:43:37.459 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 19.82
2025-12-22 16:43:37.461 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 77.04
2025-12-22 16:43:37.462 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 93.66
2025-12-22 16:43:37.464 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 91.06
2025-12-22 16:43:37.466 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 58.88
2025-12-22 16:43:37.467 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 67.54
2025-12-22 16:43:38.482 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 3.40
2025-12-22 16:43:38.484 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 2.69
2025-12-22 16:43:38.486 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 7.05
2025-12-22 16:43:38.489 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 67.86
2025-12-22 16:43:38.491 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 88.49
2025-12-22 16:43:38.493 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 63.04
2025-12-22 16:43:38.495 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 3.05
2025-12-22 16:43:38.497 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 49.91
2025-12-22 16:43:38.499 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 94.47
2025-12-22 16:43:38.501 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 0.90
2025-12-22 16:43:38.503 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 14.78
2025-12-22 16:43:38.505 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 18.69
2025-12-22 16:43:38.506 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 99.48
2025-12-22 16:43:38.508 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 29.33
2025-12-22 16:43:38.510 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 88.88
2025-12-22 16:43:38.511 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 40.09
2025-12-22 16:43:38.513 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 2.71
2025-12-22 16:43:38.515 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 77.67
2025-12-22 16:43:38.516 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 75.82
2025-12-22 16:43:38.518 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 55.40
2025-12-22 16:43:39.524 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 90.82
2025-12-22 16:43:39.527 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 51.86
2025-12-22 16:43:39.529 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 13.34
2025-12-22 16:43:39.531 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 61.55
2025-12-22 16:43:39.532 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 5.65
2025-12-22 16:43:39.534 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 59.35
2025-12-22 16:43:39.535 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 85.25
2025-12-22 16:43:39.537 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 69.26
2025-12-22 16:43:39.538 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 56.69
2025-12-22 16:43:39.540 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 50.66
2025-12-22 16:43:39.542 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 66.14
2025-12-22 16:43:39.543 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 20.19
2025-12-22 16:43:39.545 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 54.95
2025-12-22 16:43:39.547 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 70.10
2025-12-22 16:43:39.548 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 67.56
2025-12-22 16:43:39.550 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 11.37
2025-12-22 16:43:39.551 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 7.50
2025-12-22 16:43:39.553 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 2.19
2025-12-22 16:43:39.554 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 10.23
2025-12-22 16:43:39.556 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 28.56
2025-12-22 16:44:07.543 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 AO 寫入指令加入隊列，目標值: 30.68
2025-12-22 16:44:07.562 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 1 寫入指令加入隊列，目標值: 69.30
2025-12-22 16:44:07.565 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 82.14
2025-12-22 16:44:07.567 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 85.50
2025-12-22 16:44:07.568 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 88.20
2025-12-22 16:44:07.570 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 32.98
2025-12-22 16:44:07.572 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 17.13
2025-12-22 16:44:07.575 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 60.50
2025-12-22 16:44:07.578 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 89.47
2025-12-22 16:44:07.580 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 88.13
2025-12-22 16:44:07.583 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 2 寫入指令加入隊列，目標值: 11.00
2025-12-22 16:44:07.585 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 94.86
2025-12-22 16:44:07.587 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 26.93
2025-12-22 16:44:07.588 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 79.79
2025-12-22 16:44:07.590 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 0 寫入指令加入隊列，目標值: 68.00
2025-12-22 16:44:07.592 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 65.31
2025-12-22 16:44:07.593 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 1.78
2025-12-22 16:44:07.595 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 39.79
2025-12-22 16:44:07.597 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 60.56
2025-12-22 16:44:07.599 | LV=Info | SRC=C# | CO= | DEV= | PT= | MSG=[測試] 已將 ?? 寫入指令加入隊列，目標值: 17.27
